PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
FL3640156,MEADOWLEA ESTATES,Region 4,Florida,Community water system,440,DELAND,Volusia,3,37,46
FL3640275,"DAYTONA BEACH, CITY OF",Region 4,Florida,Community water system,76700,DAYTONA BEACH,Volusia,31,21,66
FL1374056,HALL'S LANDING,Region 4,Florida,Transient non-community system,25,TALLAHASSEE,Leon,2,6,18
FL4060290,"CORAL SPRINGS, CITY OF",Region 4,Florida,Community water system,65000,CORAL SPRINGS,Broward,20,11,101
FL4060291,CORAL SPRINGS IMPROVEMENT DIST,Region 4,Florida,Community water system,40000,CORAL SPRINGS,Broward,14,29,101
FL4060334,DAIRY QUEEN,Region 4,Florida,Transient non-community system,250,MIRAMAR,Broward,2,6,95
FL4060344,"DAVIE, TOWN OF, #3 ; #5",Region 4,Florida,Community water system,26000,DAVIE/HOLLYWOOD,Broward,16,11,149
FL4060419,"FERN CREST UTILITIES, INC.",Region 4,Florida,Community water system,3123,FT LAUDERDALE,Broward,3,23,93
FL4060486,"FORT LAUDERDALE, CITY OF",Region 4,Florida,Community water system,182245,FT LAUDERDALE,Broward,43,25,130
FL3644279,HALCRESS MHP,Region 4,Florida,Community water system,31,OAK HILL,Volusia,2,20,24
FL3644282,CITGO GAS ; SHOP FOOD MART,Region 4,Florida,Transient non-community system,50,DELAND,Volusia,3,5,30
FL3644283,DELEON SPRINGS VALERO,Region 4,Florida,Transient non-community system,25,DELEON SPRINGS,Volusia,2,2,29
FL3490766,LAKE MARIAN PARADISE,Region 4,Florida,Transient non-community system,25,KENANSVILLE,Osceola,2,14,23
FL3490770,LAKE RUNNYMEADE MOBILE HOME PARK,Region 4,Florida,Community water system,222,ST CLOUD,Osceola,2,33,30
FL3491909,LAKE TOHO RESORT,Region 4,Florida,Transient non-community system,25,ST CLOUD,Osceola,2,15,22
FL3491946,ASPIRE HEALTH PARTNERS INC.,Region 4,Florida,Non-Transient non-community system,170,DAVENPORT,Osceola,2,8,24
FL3491956,LAKE AJAY VILLAGE S/D (CONSEC.),Region 4,Florida,Community water system,220,ST. CLOUD,Osceola,5,25,23
FL3494290,RICHARDSON'S FISH CAMP,Region 4,Florida,Transient non-community system,25,KISSIMMEE,Osceola,2,32,20
FL1370669,MEADOWS-AT-WOODRUN,Region 4,Florida,Community water system,3545,QUINCY,Leon,3,2,27
FL3494423,HOLOPAW MINI MART,Region 4,Florida,Transient non-community system,25,ST. CLOUD,Osceola,2,7,21
FL3644248,KAISER BUICK GMC,Region 4,Florida,Non-Transient non-community system,35,DELAND,Volusia,2,13,22
